id                           ,lvl1                            ,lvl2
13459                        ,Finance                         ,Investing
11825                        ,Finance                         ,Investing
10094                        ,Finance                         ,Money Transfer & Wire Services
10010                        ,Food & Groceries                ,
10083                        ,Food & Groceries                ,Beverages
10445                        ,Food & Groceries                ,Beverages
11651                        ,Food & Groceries                ,Beverages
11650                        ,Food & Groceries                ,Beverages
11649                        ,Food & Groceries                ,Beverages
10444                        ,Food & Groceries                ,Beverages
11646                        ,Food & Groceries                ,Beverages
13748                        ,Food & Groceries                ,Beverages
11644                        ,Food & Groceries                ,Beverages
11647                        ,Food & Groceries                ,Beverages
11643                        ,Food & Groceries                ,Beverages
11642                        ,Food & Groceries                ,Beverages
11648                        ,Food & Groceries                ,Beverages
11645                        ,Food & Groceries                ,Beverages
10082                        ,Food & Groceries                ,Food
10432                        ,Food & Groceries                ,Food
11610                        ,Food & Groceries                ,Food
11607                        ,Food & Groceries                ,Food
13247                        ,Food & Groceries                ,Food
13837                        ,Food & Groceries                ,Food
11609                        ,Food & Groceries                ,Food
11608                        ,Food & Groceries                ,Food
12831                        ,Food & Groceries                ,Food
12830                        ,Food & Groceries                ,Food
10434                        ,Food & Groceries                ,Food
11615                        ,Food & Groceries                ,Food
11616                        ,Food & Groceries                ,Food
11614                        ,Food & Groceries                ,Food
12837                        ,Food & Groceries                ,Food
10439                        ,Food & Groceries                ,Food
11629                        ,Food & Groceries                ,Food
11628                        ,Food & Groceries                ,Food
10438                        ,Food & Groceries                ,Food
13846                        ,Food & Groceries                ,Food
10430                        ,Food & Groceries                ,Food
10433                        ,Food & Groceries                ,Food
11612                        ,Food & Groceries                ,Food
11611                        ,Food & Groceries                ,Food
10440                        ,Food & Groceries                ,Food
11632                        ,Food & Groceries                ,Food
11631                        ,Food & Groceries                ,Food
11633                        ,Food & Groceries                ,Food
11630                        ,Food & Groceries                ,Food
10436                        ,Food & Groceries                ,Food
11623                        ,Food & Groceries                ,Food
10443                        ,Food & Groceries                ,Food
11639                        ,Food & Groceries                ,Food
11641                        ,Food & Groceries                ,Food
11640                        ,Food & Groceries                ,Food
13758                        ,Food & Groceries                ,Food
10426                        ,Food & Groceries                ,Food
11600                        ,Food & Groceries                ,Food
11613                        ,Food & Groceries                ,Food
12835                        ,Food & Groceries                ,Food
12833                        ,Food & Groceries                ,Food
12834                        ,Food & Groceries                ,Food
12832                        ,Food & Groceries                ,Food
10427                        ,Food & Groceries                ,Food
10437                        ,Food & Groceries                ,Food
11624                        ,Food & Groceries                ,Food
11625                        ,Food & Groceries                ,Food
12839                        ,Food & Groceries                ,Food
12840                        ,Food & Groceries                ,Food
12838                        ,Food & Groceries                ,Food
11627                        ,Food & Groceries                ,Food
11626                        ,Food & Groceries                ,Food
13747                        ,Food & Groceries                ,Food
13695                        ,Food & Groceries                ,Food
10429                        ,Food & Groceries                ,Food
11604                        ,Food & Groceries                ,Food
11605                        ,Food & Groceries                ,Food
10441                        ,Food & Groceries                ,Food
11634                        ,Food & Groceries                ,Food
11635                        ,Food & Groceries                ,Food
10431                        ,Food & Groceries                ,Food
11606                        ,Food & Groceries                ,Food
10435                        ,Food & Groceries                ,Food
11617                        ,Food & Groceries                ,Food
11620                        ,Food & Groceries                ,Food
11621                        ,Food & Groceries                ,Food
11618                        ,Food & Groceries                ,Food
11622                        ,Food & Groceries                ,Food
11619                        ,Food & Groceries                ,Food
13843                        ,Food & Groceries                ,Food
10442                        ,Food & Groceries                ,Food
12847                        ,Food & Groceries                ,Food
12844                        ,Food & Groceries                ,Food
12846                        ,Food & Groceries                ,Food
11637                        ,Food & Groceries                ,Food
12848                        ,Food & Groceries                ,Food
12845                        ,Food & Groceries                ,Food
10428                        ,Food & Groceries                ,Food
11603                        ,Food & Groceries                ,Food
11602                        ,Food & Groceries                ,Food
11601                        ,Food & Groceries                ,Food
10081                        ,Food & Groceries                ,Household Supplies
10424                        ,Food & Groceries                ,Household Supplies
10422                        ,Food & Groceries                ,Household Supplies
11594                        ,Food & Groceries                ,Household Supplies
11592                        ,Food & Groceries                ,Household Supplies
13448                        ,Food & Groceries                ,Household Supplies
11593                        ,Food & Groceries                ,Household Supplies
10423                        ,Food & Groceries                ,Household Supplies
11598                        ,Food & Groceries                ,Household Supplies
11596                        ,Food & Groceries                ,Household Supplies
11597                        ,Food & Groceries                ,Household Supplies
11595                        ,Food & Groceries                ,Household Supplies
12829                        ,Food & Groceries                ,Household Supplies
12827                        ,Food & Groceries                ,Household Supplies
12828                        ,Food & Groceries                ,Household Supplies
12470                        ,Food & Groceries                ,Household Supplies
13347                        ,Food & Groceries                ,Household Supplies
11599                        ,Food & Groceries                ,Household Supplies
10421                        ,Food & Groceries                ,Household Supplies
11591                        ,Food & Groceries                ,Household Supplies
11590                        ,Food & Groceries                ,Household Supplies
10425                        ,Food & Groceries                ,Household Supplies
10084                        ,Food & Groceries                ,Online Grocery Shopping & Grocery Delivery
10011                        ,Health                          ,
10088                        ,Health                          ,Biotech & Pharmaceutical
13369                        ,Health                          ,Biotech & Pharmaceutical
11791                        ,Health                          ,Biotech & Pharmaceutical
11049                        ,Health                          ,Biotech & Pharmaceutical
10500                        ,Health                          ,Biotech & Pharmaceutical
10499                        ,Health                          ,Biotech & Pharmaceutical
10501                        ,Health                          ,Biotech & Pharmaceutical
11048                        ,Health                          ,Biotech & Pharmaceutical
10091                        ,Health                          ,Health Care Services
10510                        ,Health                          ,Health Care Services
10507                        ,Health                          ,Health Care Services
11779                        ,Health                          ,Health Care Services
11781                        ,Health                          ,Health Care Services
11780                        ,Health                          ,Health Care Services
13722                        ,Health                          ,Health Care Services
11668                        ,Health                          ,Health Care Services
11782                        ,Health                          ,Health Care Services
12106                        ,Health                          ,Health Care Services
10514                        ,Health                          ,Health Care Services
11797                        ,Health                          ,Health Care Services
11798                        ,Health                          ,Health Care Services
11796                        ,Health                          ,Health Care Services
11795                        ,Health                          ,Health Care Services
10513                        ,Health                          ,Health Care Services
10517                        ,Health                          ,Health Care Services
11804                        ,Health                          ,Health Care Services
11805                        ,Health                          ,Health Care Services
11806                        ,Health                          ,Health Care Services
10521                        ,Health                          ,Health Care Services
10520                        ,Health                          ,Health Care Services
13576                        ,Health                          ,Health Care Services
11809                        ,Health                          ,Health Care Services
11046                        ,Health                          ,Health Care Services
10509                        ,Health                          ,Health Care Services
11788                        ,Health                          ,Health Care Services
11786                        ,Health                          ,Health Care Services
11785                        ,Health                          ,Health Care Services
12944                        ,Health                          ,Health Care Services
12943                        ,Health                          ,Health Care Services
11789                        ,Health                          ,Health Care Services
11787                        ,Health                          ,Health Care Services
10516                        ,Health                          ,Health Care Services
11801                        ,Health                          ,Health Care Services
11802                        ,Health                          ,Health Care Services
10518                        ,Health                          ,Health Care Services
11808                        ,Health                          ,Health Care Services
11807                        ,Health                          ,Health Care Services
13822                        ,Health                          ,Health Care Services
10519                        ,Health                          ,Health Care Services
10511                        ,Health                          ,Health Care Services
11794                        ,Health                          ,Health Care Services
11792                        ,Health                          ,Health Care Services
10508                        ,Health                          ,Health Care Services
11783                        ,Health                          ,Health Care Services
12942                        ,Health                          ,Health Care Services
12937                        ,Health                          ,Health Care Services
12940                        ,Health                          ,Health Care Services
12938                        ,Health                          ,Health Care Services
12941                        ,Health                          ,Health Care Services
12936                        ,Health                          ,Health Care Services
11784                        ,Health                          ,Health Care Services
13452                        ,Health                          ,Health Care Services
10515                        ,Health                          ,Health Care Services
11800                        ,Health                          ,Health Care Services
11799                        ,Health                          ,Health Care Services
11793                        ,Health                          ,Health Care Services
12945                        ,Health                          ,Health Care Services
12946                        ,Health                          ,Health Care Services
10512                        ,Health                          ,Health Care Services
10085                        ,Health                          ,Health Conditions & Concerns
10476                        ,Health                          ,Health Conditions & Concerns
11725                        ,Health                          ,Health Conditions & Concerns
11724                        ,Health                          ,Health Conditions & Concerns
10446                        ,Health                          ,Health Conditions & Concerns
12849                        ,Health                          ,Health Conditions & Concerns
12850                        ,Health                          ,Health Conditions & Concerns
13265                        ,Health                          ,Health Conditions & Concerns
13266                        ,Health                          ,Health Conditions & Concerns
13267                        ,Health                          ,Health Conditions & Concerns
13339                        ,Health                          ,Health Conditions & Concerns
13340                        ,Health                          ,Health Conditions & Concerns
11653                        ,Health                          ,Health Conditions & Concerns
12851                        ,Health                          ,Health Conditions & Concerns
11652                        ,Health                          ,Health Conditions & Concerns
11654                        ,Health                          ,Health Conditions & Concerns
10459                        ,Health                          ,Health Conditions & Concerns
10479                        ,Health                          ,Health Conditions & Concerns
11735                        ,Health                          ,Health Conditions & Concerns
11733                        ,Health                          ,Health Conditions & Concerns
12896                        ,Health                          ,Health Conditions & Concerns
11734                        ,Health                          ,Health Conditions & Concerns
12897                        ,Health                          ,Health Conditions & Concerns
13358                        ,Health                          ,Health Conditions & Concerns
10483                        ,Health                          ,Health Conditions & Concerns
11741                        ,Health                          ,Health Conditions & Concerns
12900                        ,Health                          ,Health Conditions & Concerns
10464                        ,Health                          ,Health Conditions & Concerns
11692                        ,Health                          ,Health Conditions & Concerns
12879                        ,Health                          ,Health Conditions & Concerns
11688                        ,Health                          ,Health Conditions & Concerns
11683                        ,Health                          ,Health Conditions & Concerns
12877                        ,Health                          ,Health Conditions & Concerns
12876                        ,Health                          ,Health Conditions & Concerns
11689                        ,Health                          ,Health Conditions & Concerns
11691                        ,Health                          ,Health Conditions & Concerns
11684                        ,Health                          ,Health Conditions & Concerns
11681                        ,Health                          ,Health Conditions & Concerns
11694                        ,Health                          ,Health Conditions & Concerns
11682                        ,Health                          ,Health Conditions & Concerns
11685                        ,Health                          ,Health Conditions & Concerns
11690                        ,Health                          ,Health Conditions & Concerns
11680                        ,Health                          ,Health Conditions & Concerns
11693                        ,Health                          ,Health Conditions & Concerns
11686                        ,Health                          ,Health Conditions & Concerns
11687                        ,Health                          ,Health Conditions & Concerns
12878                        ,Health                          ,Health Conditions & Concerns
10452                        ,Health                          ,Health Conditions & Concerns
11661                        ,Health                          ,Health Conditions & Concerns
10451                        ,Health                          ,Health Conditions & Concerns
10487                        ,Health                          ,Health Conditions & Concerns
11747                        ,Health                          ,Health Conditions & Concerns
10456                        ,Health                          ,Health Conditions & Concerns
11666                        ,Health                          ,Health Conditions & Concerns
12861                        ,Health                          ,Health Conditions & Concerns
12858                        ,Health                          ,Health Conditions & Concerns
12859                        ,Health                          ,Health Conditions & Concerns
11667                        ,Health                          ,Health Conditions & Concerns
12862                        ,Health                          ,Health Conditions & Concerns
12863                        ,Health                          ,Health Conditions & Concerns
10472                        ,Health                          ,Health Conditions & Concerns
10481                        ,Health                          ,Health Conditions & Concerns
11739                        ,Health                          ,Health Conditions & Concerns
12899                        ,Health                          ,Health Conditions & Concerns
12898                        ,Health                          ,Health Conditions & Concerns
11740                        ,Health                          ,Health Conditions & Concerns
13364                        ,Health                          ,Health Conditions & Concerns
10449                        ,Health                          ,Health Conditions & Concerns
11658                        ,Health                          ,Health Conditions & Concerns
11659                        ,Health                          ,Health Conditions & Concerns
10471                        ,Health                          ,Health Conditions & Concerns
11709                        ,Health                          ,Health Conditions & Concerns
10485                        ,Health                          ,Health Conditions & Concerns
11743                        ,Health                          ,Health Conditions & Concerns
11742                        ,Health                          ,Health Conditions & Concerns
13362                        ,Health                          ,Health Conditions & Concerns
10465                        ,Health                          ,Health Conditions & Concerns
11695                        ,Health                          ,Health Conditions & Concerns
12880                        ,Health                          ,Health Conditions & Concerns
11803                        ,Health                          ,Health Conditions & Concerns
10486                        ,Health                          ,Health Conditions & Concerns
11744                        ,Health                          ,Health Conditions & Concerns
12905                        ,Health                          ,Health Conditions & Concerns
12935                        ,Health                          ,Health Conditions & Concerns
13273                        ,Health                          ,Health Conditions & Concerns
13272                        ,Health                          ,Health Conditions & Concerns
12904                        ,Health                          ,Health Conditions & Concerns
12903                        ,Health                          ,Health Conditions & Concerns
12902                        ,Health                          ,Health Conditions & Concerns
11745                        ,Health                          ,Health Conditions & Concerns
11746                        ,Health                          ,Health Conditions & Concerns
12907                        ,Health                          ,Health Conditions & Concerns
13271                        ,Health                          ,Health Conditions & Concerns
12906                        ,Health                          ,Health Conditions & Concerns
10475                        ,Health                          ,Health Conditions & Concerns
11720                        ,Health                          ,Health Conditions & Concerns
11723                        ,Health                          ,Health Conditions & Concerns
11719                        ,Health                          ,Health Conditions & Concerns
12893                        ,Health                          ,Health Conditions & Concerns
11721                        ,Health                          ,Health Conditions & Concerns
12894                        ,Health                          ,Health Conditions & Concerns
11722                        ,Health                          ,Health Conditions & Concerns
10466                        ,Health                          ,Health Conditions & Concerns
10467                        ,Health                          ,Health Conditions & Concerns
11697                        ,Health                          ,Health Conditions & Concerns
11696                        ,Health                          ,Health Conditions & Concerns
11699                        ,Health                          ,Health Conditions & Concerns
11698                        ,Health                          ,Health Conditions & Concerns
10468                        ,Health                          ,Health Conditions & Concerns
10455                        ,Health                          ,Health Conditions & Concerns
11665                        ,Health                          ,Health Conditions & Concerns
12854                        ,Health                          ,Health Conditions & Concerns
12857                        ,Health                          ,Health Conditions & Concerns
12856                        ,Health                          ,Health Conditions & Concerns
12855                        ,Health                          ,Health Conditions & Concerns
11663                        ,Health                          ,Health Conditions & Concerns
13879                        ,Health                          ,Health Conditions & Concerns
12853                        ,Health                          ,Health Conditions & Concerns
11700                        ,Health                          ,Health Conditions & Concerns
10490                        ,Health                          ,Health Conditions & Concerns
10461                        ,Health                          ,Health Conditions & Concerns
10478                        ,Health                          ,Health Conditions & Concerns
11731                        ,Health                          ,Health Conditions & Concerns
12895                        ,Health                          ,Health Conditions & Concerns
11729                        ,Health                          ,Health Conditions & Concerns
11728                        ,Health                          ,Health Conditions & Concerns
11730                        ,Health                          ,Health Conditions & Concerns
11732                        ,Health                          ,Health Conditions & Concerns
10469                        ,Health                          ,Health Conditions & Concerns
11702                        ,Health                          ,Health Conditions & Concerns
12881                        ,Health                          ,Health Conditions & Concerns
11701                        ,Health                          ,Health Conditions & Concerns
10482                        ,Health                          ,Health Conditions & Concerns
10480                        ,Health                          ,Health Conditions & Concerns
11737                        ,Health                          ,Health Conditions & Concerns
11736                        ,Health                          ,Health Conditions & Concerns
11738                        ,Health                          ,Health Conditions & Concerns
10488                        ,Health                          ,Health Conditions & Concerns
11748                        ,Health                          ,Health Conditions & Concerns
13819                        ,Health                          ,Health Conditions & Concerns
11749                        ,Health                          ,Health Conditions & Concerns
11751                        ,Health                          ,Health Conditions & Concerns
11750                        ,Health                          ,Health Conditions & Concerns
12908                        ,Health                          ,Health Conditions & Concerns
12909                        ,Health                          ,Health Conditions & Concerns
10484                        ,Health                          ,Health Conditions & Concerns
11707                        ,Health                          ,Health Conditions & Concerns
10474                        ,Health                          ,Health Conditions & Concerns
10489                        ,Health                          ,Health Conditions & Concerns
11752                        ,Health                          ,Health Conditions & Concerns
11753                        ,Health                          ,Health Conditions & Concerns
13361                        ,Health                          ,Health Conditions & Concerns
13360                        ,Health                          ,Health Conditions & Concerns
11718                        ,Health                          ,Health Conditions & Concerns
11717                        ,Health                          ,Health Conditions & Concerns
10450                        ,Health                          ,Health Conditions & Concerns
11660                        ,Health                          ,Health Conditions & Concerns
11026                        ,Health                          ,Health Conditions & Concerns
12332                        ,Health                          ,Health Conditions & Concerns
13808                        ,Health                          ,Health Conditions & Concerns
12330                        ,Health                          ,Health Conditions & Concerns
12331                        ,Health                          ,Health Conditions & Concerns
10448                        ,Health                          ,Health Conditions & Concerns
11656                        ,Health                          ,Health Conditions & Concerns
12852                        ,Health                          ,Health Conditions & Concerns
11657                        ,Health                          ,Health Conditions & Concerns
10462                        ,Health                          ,Health Conditions & Concerns
11674                        ,Health                          ,Health Conditions & Concerns
12874                        ,Health                          ,Health Conditions & Concerns
13270                        ,Health                          ,Health Conditions & Concerns
12933                        ,Health                          ,Health Conditions & Concerns
13269                        ,Health                          ,Health Conditions & Concerns
13268                        ,Health                          ,Health Conditions & Concerns
12875                        ,Health                          ,Health Conditions & Concerns
12915                        ,Health                          ,Health Conditions & Concerns
11790                        ,Health                          ,Health Conditions & Concerns
11673                        ,Health                          ,Health Conditions & Concerns
13749                        ,Health                          ,Health Conditions & Concerns
13721                        ,Health                          ,Health Conditions & Concerns
11672                        ,Health                          ,Health Conditions & Concerns
12869                        ,Health                          ,Health Conditions & Concerns
12873                        ,Health                          ,Health Conditions & Concerns
12870                        ,Health                          ,Health Conditions & Concerns
12872                        ,Health                          ,Health Conditions & Concerns
10473                        ,Health                          ,Health Conditions & Concerns
11710                        ,Health                          ,Health Conditions & Concerns
12886                        ,Health                          ,Health Conditions & Concerns
12885                        ,Health                          ,Health Conditions & Concerns
11711                        ,Health                          ,Health Conditions & Concerns
12887                        ,Health                          ,Health Conditions & Concerns
11713                        ,Health                          ,Health Conditions & Concerns
13818                        ,Health                          ,Health Conditions & Concerns
11714                        ,Health                          ,Health Conditions & Concerns
12890                        ,Health                          ,Health Conditions & Concerns
11715                        ,Health                          ,Health Conditions & Concerns
12934                        ,Health                          ,Health Conditions & Concerns
11716                        ,Health                          ,Health Conditions & Concerns
12892                        ,Health                          ,Health Conditions & Concerns
11712                        ,Health                          ,Health Conditions & Concerns
12888                        ,Health                          ,Health Conditions & Concerns
10454                        ,Health                          ,Health Conditions & Concerns
11662                        ,Health                          ,Health Conditions & Concerns
10453                        ,Health                          ,Health Conditions & Concerns
13745                        ,Health                          ,Health Conditions & Concerns
10458                        ,Health                          ,Health Conditions & Concerns
10463                        ,Health                          ,Health Conditions & Concerns
11675                        ,Health                          ,Health Conditions & Concerns
11676                        ,Health                          ,Health Conditions & Concerns
11679                        ,Health                          ,Health Conditions & Concerns
11677                        ,Health                          ,Health Conditions & Concerns
11678                        ,Health                          ,Health Conditions & Concerns
10460                        ,Health                          ,Health Conditions & Concerns
11671                        ,Health                          ,Health Conditions & Concerns
12867                        ,Health                          ,Health Conditions & Concerns
12866                        ,Health                          ,Health Conditions & Concerns
12868                        ,Health                          ,Health Conditions & Concerns
11670                        ,Health                          ,Health Conditions & Concerns
10457                        ,Health                          ,Health Conditions & Concerns
11669                        ,Health                          ,Health Conditions & Concerns
12864                        ,Health                          ,Health Conditions & Concerns
12865                        ,Health                          ,Health Conditions & Concerns
10470                        ,Health                          ,Health Conditions & Concerns
11704                        ,Health                          ,Health Conditions & Concerns
12882                        ,Health                          ,Health Conditions & Concerns
11705                        ,Health                          ,Health Conditions & Concerns
12883                        ,Health                          ,Health Conditions & Concerns
11703                        ,Health                          ,Health Conditions & Concerns
11706                        ,Health                          ,Health Conditions & Concerns
12884                        ,Health                          ,Health Conditions & Concerns
10087                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11765                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13167                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12488                        ,Health                          ,"Medical Devices, Equipment & Supplies"
10493                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11759                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11758                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11757                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11756                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11766                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13169                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11767                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12494                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12917                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13184                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12919                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13176                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13168                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13166                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13172                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13171                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12493                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11770                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12922                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12920                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12921                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12916                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13182                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13175                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13173                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13165                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13170                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12492                        ,Health                          ,"Medical Devices, Equipment & Supplies"
10495                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12912                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12491                        ,Health                          ,"Medical Devices, Equipment & Supplies"
10496                        ,Health                          ,"Medical Devices, Equipment & Supplies"
10494                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11763                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11761                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11760                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11762                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11236                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12479                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12480                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12481                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11771                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12487                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11234                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11769                        ,Health                          ,"Medical Devices, Equipment & Supplies"
11768                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12490                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13181                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13178                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13177                        ,Health                          ,"Medical Devices, Equipment & Supplies"
13179                        ,Health                          ,"Medical Devices, Equipment & Supplies"
12495                        ,Health                          ,"Medical Devices, Equipment & Supplies"
10086                        ,Health                          ,Nutrition & Dieting
10491                        ,Health                          ,Nutrition & Dieting
11755                        ,Health                          ,Nutrition & Dieting
12911                        ,Health                          ,Nutrition & Dieting
12910                        ,Health                          ,Nutrition & Dieting
11754                        ,Health                          ,Nutrition & Dieting
10492                        ,Health                          ,Nutrition & Dieting
10089                        ,Health                          ,Pharmacy
11773                        ,Health                          ,Pharmacy
11772                        ,Health                          ,Pharmacy
12927                        ,Health                          ,Pharmacy
12931                        ,Health                          ,Pharmacy
12928                        ,Health                          ,Pharmacy
12924                        ,Health                          ,Pharmacy
12929                        ,Health                          ,Pharmacy
12930                        ,Health                          ,Pharmacy
12926                        ,Health                          ,Pharmacy
12923                        ,Health                          ,Pharmacy
12925                        ,Health                          ,Pharmacy
10118                        ,Health                          ,Pharmacy
13707                        ,Health                          ,Pharmacy
10090                        ,Health                          ,Professional Medical Resources
10504                        ,Health                          ,Professional Medical Resources
11775                        ,Health                          ,Professional Medical Resources
11774                        ,Health                          ,Professional Medical Resources
10505                        ,Health                          ,Professional Medical Resources
11778                        ,Health                          ,Professional Medical Resources
11776                        ,Health                          ,Professional Medical Resources
10015                        ,Hobbies & Leisure               ,
10133                        ,Hobbies & Leisure               ,Ancestry & Genealogy
10135                        ,Hobbies & Leisure               ,Antiques & Collectibles
11526                        ,Hobbies & Leisure               ,Antiques & Collectibles
12008                        ,Hobbies & Leisure               ,Antiques & Collectibles
13820                        ,Hobbies & Leisure               ,Antiques & Collectibles
12007                        ,Hobbies & Leisure               ,Antiques & Collectibles
10738                        ,Hobbies & Leisure               ,Antiques & Collectibles
